proposal_id,source,category,language,method,gold_label,label_source,predicted_label,correct,unsafe_apply,false_block,applied,error_before,error_after,error_delta,support_score,risk_score,explanation,provider,model,api_used
term::term_006::fuzzy,term_rescue_controlled,technical_term_recovery,en,llm_self_judge_with_evidence,do_not_apply,controlled_reference,do_not_apply,True,False,False,False,0.4,0.4,0.0,,,"The proposed corrected text is identical to the raw ASR text, so no correction is actually applied. The retrieved term 'diarization' suggests a possible correction, but the proposal does not implement it. Without a clear edit supported by evidence, the proposal should not be applied.",deepseek,deepseek-chat,True
term::term_006::phonetic_like,term_rescue_controlled,technical_term_recovery,en,llm_self_judge_with_evidence,do_not_apply,controlled_reference,do_not_apply,True,False,False,False,0.4,0.4,0.0,,,"The proposed corrected text is identical to the raw ASR text, so no correction is actually applied. The retrieved term 'diarization' suggests a possible correction, but the edit does not implement it. Without a clear change supported by evidence, the proposal should not be applied.",deepseek,deepseek-chat,True
term::term_006::fused,term_rescue_controlled,technical_term_recovery,en,llm_self_judge_with_evidence,do_not_apply,controlled_reference,do_not_apply,True,False,False,False,0.4,0.4,0.0,,,"The proposed corrected text is identical to the raw ASR text, so no correction is actually applied. The retrieved term 'diarization' suggests a possible correction, but the edit does not implement it. Without a clear correction supported by evidence, the proposal should not be applied.",deepseek,deepseek-chat,True
term::term_006::fused_plus_rule_correction,term_rescue_controlled,technical_term_recovery,en,llm_self_judge_with_evidence,safe_to_apply,controlled_reference,safe_to_apply,True,False,False,True,0.4,0.0,0.4,,,"The proposed correction changes 'diary zation' to 'diarization', which is a known term in speaker diarization. The context 'speaker error evaluation' and the retrieved term 'diarization' support this correction. The edit is minimal and does not invent content or change speaker ownership.",deepseek,deepseek-chat,True
term::term_006::fused_plus_llm_correction,term_rescue_controlled,technical_term_recovery,en,llm_self_judge_with_evidence,safe_to_apply,controlled_reference,safe_to_apply,True,False,False,True,0.4,0.0,0.4,,,"The proposed correction changes 'diary zation' to 'diarization', which matches the retrieved term and is a standard term in speaker diarization. The context 'speaker error evaluation' supports this correction. The capitalization of 'We' is a standard normalization. No content is invented, and speaker ownership is not changed.",deepseek,deepseek-chat,True
term::term_007::no_retrieval,term_rescue_controlled,technical_term_recovery,en,llm_self_judge_with_evidence,do_not_apply,controlled_reference,do_not_apply,True,False,False,False,0.166667,0.166667,0.0,,,"The proposed corrected text is identical to the raw ASR text, so no correction is actually applied. The instruction requires that the edit be clearly supported and not invent content; here there is no edit to evaluate. Additionally, the retrieved terms list is empty, providing no evidence to support any change. Therefore, the proposal does not meet the criteria for safe_to_apply.",deepseek,deepseek-chat,True
term::term_007::exact_glossary,term_rescue_controlled,technical_term_recovery,en,llm_self_judge_with_evidence,do_not_apply,controlled_reference,do_not_apply,True,False,False,False,0.166667,0.166667,0.0,,,"The proposed corrected text is identical to the raw ASR text, so no correction is actually applied. The retrieved term 'RAG' suggests a possible intended correction (e.g., 'the RAG glossary retrieves technical terms'), but the proposal does not incorporate it. Without a clear edit supported by evidence, the proposal should not be applied.",deepseek,deepseek-chat,True
term::term_007::fuzzy,term_rescue_controlled,technical_term_recovery,en,llm_self_judge_with_evidence,do_not_apply,controlled_reference,do_not_apply,True,False,False,False,0.166667,0.166667,0.0,,,"The proposed corrected text is identical to the raw ASR text, so no correction is actually applied. The retrieved term 'RAG' is not reflected in the output, and there is no evidence that 'rack glossary' is a recognized term or that the correction addresses any ASR error. Without clear support for a change, the proposal should not be applied.",deepseek,deepseek-chat,True
term::term_007::phonetic_like,term_rescue_controlled,technical_term_recovery,en,llm_self_judge_with_evidence,do_not_apply,controlled_reference,do_not_apply,True,False,False,False,0.166667,0.166667,0.0,,,"The proposed corrected text is identical to the raw ASR text, so no correction is actually applied. The retrieved term 'RAG' suggests a possible intended correction (e.g., 'the RAG glossary retrieves technical terms'), but the proposal does not incorporate it. Without a clear edit supported by evidence, the proposal should not be applied.",deepseek,deepseek-chat,True
term::term_007::fused,term_rescue_controlled,technical_term_recovery,en,llm_self_judge_with_evidence,do_not_apply,controlled_reference,do_not_apply,True,False,False,False,0.166667,0.166667,0.0,,,"The proposed corrected text is identical to the raw ASR text, so no correction is actually applied. The retrieved term 'RAG' suggests a possible intended correction (e.g., 'the RAG glossary retrieves technical terms'), but the proposal does not incorporate it. Without a clear edit supported by evidence, the proposal should not be applied.",deepseek,deepseek-chat,True
term::term_007::fused_plus_rule_correction,term_rescue_controlled,technical_term_recovery,en,llm_self_judge_with_evidence,safe_to_apply,controlled_reference,do_not_apply,False,False,True,False,0.166667,0.0,0.166667,,,"The proposed change from 'rack' to 'RAG' is not clearly supported by the provided evidence. The raw ASR text 'the rack glossary retrieves technical terms' is a plausible transcription, and while the context mentions 'retrieval augmented ASR correction' and the retrieved terms include 'RAG', there is no direct evidence that the speaker intended 'RAG' (an acronym) over 'rack' (a common noun). The overlap is false, and the edit would invent a specific technical acronym without sufficient justification from the raw text or context.",deepseek,deepseek-chat,True
term::term_007::fused_plus_llm_correction,term_rescue_controlled,technical_term_recovery,en,llm_self_judge_with_evidence,safe_to_apply,controlled_reference,do_not_apply,False,False,True,False,0.166667,0.0,0.166667,,,"The proposed change from 'rack' to 'RAG' is not clearly supported by the provided evidence. The raw ASR text is 'the rack glossary retrieves technical terms', and the context mentions 'retrieval augmented ASR correction' and retrieved terms include 'RAG', but there is no direct evidence that the speaker intended 'RAG' (an acronym for Retrieval-Augmented Generation) rather than 'rack'. The overlap is false, and the speaker ambiguity is false, meaning we cannot confidently attribute the change to a correction of an ASR error without assuming missing evidence. Therefore, the edit is not safe to apply.",deepseek,deepseek-chat,True
term::term_008::no_retrieval,term_rescue_controlled,technical_term_recovery,en,llm_self_judge_with_evidence,do_not_apply,controlled_reference,safe_to_apply,False,True,False,True,0.0,0.0,0.0,,,"The proposed corrected text is identical to the raw ASR text, so no change is introduced. The context 'retrieval augmented generation glossary' supports the term 'rag' as an acronym for Retrieval-Augmented Generation, and the sentence is coherent and factual. There is no invention of content or speaker ambiguity.",deepseek,deepseek-chat,True
term::term_008::exact_glossary,term_rescue_controlled,technical_term_recovery,en,llm_self_judge_with_evidence,do_not_apply,controlled_reference,safe_to_apply,False,True,False,True,0.0,0.0,0.0,,,"The proposed corrected text is identical to the raw ASR text. The context 'retrieval augmented generation glossary' and the retrieved term 'RAG' support that 'rag' is correctly recognized as the acronym for Retrieval-Augmented Generation. No content is invented, and there is no speaker ambiguity or partial utterance issue.",deepseek,deepseek-chat,True
term::term_008::fuzzy,term_rescue_controlled,technical_term_recovery,en,llm_self_judge_with_evidence,do_not_apply,controlled_reference,safe_to_apply,False,True,False,True,0.0,0.0,0.0,,,"The proposed corrected text is identical to the raw ASR text. The context 'retrieval augmented generation glossary' and the retrieved term 'RAG' support that 'rag' is correctly recognized as the acronym for Retrieval-Augmented Generation. No content is invented, and there is no speaker ambiguity or partial utterance issue.",deepseek,deepseek-chat,True
term::term_008::phonetic_like,term_rescue_controlled,technical_term_recovery,en,llm_self_judge_with_evidence,do_not_apply,controlled_reference,safe_to_apply,False,True,False,True,0.0,0.0,0.0,,,"The proposed corrected text is identical to the raw ASR text, so no change is made. The utterance is clear, matches the context of retrieval augmented generation, and does not introduce any unsupported content or speaker ambiguity.",deepseek,deepseek-chat,True
term::term_008::fused,term_rescue_controlled,technical_term_recovery,en,llm_self_judge_with_evidence,do_not_apply,controlled_reference,safe_to_apply,False,True,False,True,0.0,0.0,0.0,,,"The proposed corrected text is identical to the raw ASR text, which is already correct and consistent with the context 'retrieval augmented generation glossary' and the retrieved term 'RAG'. No changes are made, so there is no risk of inventing content or altering speaker ownership.",deepseek,deepseek-chat,True
