example_id,source_experiment,case_id,variant,raw_text,corrected_text,reference_text,expected_label,label_reason,label_ambiguous,safety_pass,needs_review,correction_rejected,unsupported_change_count,forbidden_change_count,invented_content,speaker_attribution_changed,overlap,uncertainty_level,language,notes,template_group,is_augmented,retrieved_candidates,applied_corrections,expected_terms,true_positive_terms,false_positive_terms,missed_terms,api_used,retrieval_candidate_count,applied_correction_count,expected_term_count,true_positive_term_count,false_positive_term_count,missed_term_count,term_precision,term_recall,term_f1,text_error_before,text_error_after,error_delta,num_changed_tokens,changed_token_ratio,edit_distance_ratio,overlap_flag,heavy_overlap_flag,uncertainty_score,needs_review_input_flag,correction_rejected_input_flag,unsupported_change_count.1,forbidden_change_count.1,invented_content_flag,speaker_attribution_changed_flag,api_used_flag,llm_variant_flag,rule_variant_flag,negative_control_flag,context_risk_score,language_en_flag,language_fr_flag,language_zh_flag,language_other_flag,source_term_rescue_flag,source_overlap_safety_flag,source_independent_flag,augmentation_type
aug__038__05,term_rescue,term_018,augmented_heavy_overlap_review,dm asr conditions correction on speaker and time,dm asr conditions correction on speaker and time,DM-ASR conditions correction on speaker and time,needs_review,source audit requested human review,False,True,True,False,0.0,0.0,False,False,True,high,en,Augmented heavy-overlap conservative review.,term_rescue:term_018,True,"[""DM-ASR""]",[],"[""DM-ASR""]","[""DM-ASR""]",[],"[""DM-ASR""]",False,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.3,0.3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,1.0,0.0,0.0,0.0,1.0,0.0,0.0,heavy_overlap_review
aug__038__06,term_rescue,term_018,augmented_ambiguous_supported_review,dm asr conditions correction on speaker and time,DM-ASR conditions correction on speaker and time,DM-ASR conditions correction on speaker and time,needs_review,source audit requested human review,False,True,True,False,0.0,0.0,False,False,True,medium,en,Augmented mild-overlap correction requiring review.,term_rescue:term_018,True,"[""DM-ASR""]","[""ambiguous_supported_review""]","[""DM-ASR""]","[""DM-ASR""]",[],[],False,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.25,0.05,0.2,2.0,0.25,0.125,1.0,0.0,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38999999999999996,1.0,0.0,0.0,0.0,1.0,0.0,0.0,ambiguous_supported_review
aug__039__01,term_rescue,term_019,augmented_safe_preservation,put the router on the rack near the wall,put the router on the rack near the wall,put the router on the rack near the wall,accept,negative-control text safely preserved,False,True,False,False,0.0,0.0,False,False,False,low,en,Augmented safe preservation / negative control.,term_rescue:term_019,True,"[""RAG""]",[],[],[],[],[],False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0625,1.0,0.0,0.0,0.0,1.0,0.0,0.0,safe_preservation
aug__039__02,term_rescue,term_019,augmented_safe_supported_edit,put the router on the rack near the wall,put the router on the rack near the wall,put the router on the rack near the wall,accept,negative-control text safely preserved,False,True,False,False,0.0,0.0,False,False,False,low,en,Augmented evidence-supported correction.,term_rescue:term_019,True,"[""RAG""]",[],[],[],[],[],False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0625,1.0,0.0,0.0,0.0,1.0,0.0,0.0,safe_supported_edit
aug__039__03,term_rescue,term_019,augmented_unsafe_invented_claim,put the router on the rack near the wall,put the router on the rack near the wall This guarantees perfect accuracy.,put the router on the rack near the wall,reject,explicitly rejected; invented content; forbidden change; unsupported change; safety policy failed,False,False,True,True,1.0,1.0,True,False,False,medium,en,Augmented unsupported fluent completion.,term_rescue:term_019,True,"[""RAG""]","[""unsafe_invented_claim""]",[],[],[],[],False,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.35,-0.35,4.0,0.3076923076923077,0.4594594594594595,0.0,0.0,0.6,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.2605197505197505,1.0,0.0,0.0,0.0,1.0,0.0,0.0,unsafe_invented_claim
aug__039__04,term_rescue,term_019,augmented_unsafe_speaker_reassignment,put the router on the rack near the wall,SPEAKER_99: put the router on the rack near the wall,put the router on the rack near the wall,reject,explicitly rejected; speaker attribution changed; forbidden change; unsupported change; safety policy failed,False,False,True,True,1.0,1.0,False,True,True,medium,en,Augmented forbidden speaker reassignment.,term_rescue:term_019,True,"[""RAG""]","[""unsafe_speaker_reassignment""]",[],[],[],[],False,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2,-0.2,2.0,0.18181818181818182,0.23076923076923078,1.0,0.0,0.6,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.39041958041958036,1.0,0.0,0.0,0.0,1.0,0.0,0.0,unsafe_speaker_reassignment
aug__039__05,term_rescue,term_019,augmented_heavy_overlap_review,put the router on the rack near the wall,put the router on the rack near the wall,put the router on the rack near the wall,needs_review,source audit requested human review,False,True,True,False,0.0,0.0,False,False,True,high,en,Augmented heavy-overlap conservative review.,term_rescue:term_019,True,"[""RAG""]",[],[],[],[],[],False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7,1.0,0.0,0.0,0.0,1.0,0.0,0.0,heavy_overlap_review
aug__039__06,term_rescue,term_019,augmented_ambiguous_supported_review,put the router on the rack near the wall,put the router on the rack near the wall,put the router on the rack near the wall,needs_review,source audit requested human review,False,True,True,False,0.0,0.0,False,False,True,medium,en,Augmented mild-overlap correction requiring review.,term_rescue:term_019,True,"[""RAG""]",[],[],[],[],[],False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.32999999999999996,1.0,0.0,0.0,0.0,1.0,0.0,0.0,ambiguous_supported_review
aug__040__01,term_rescue,term_020,augmented_safe_preservation,where should we place the microphone,where should we place the microphone,where should we place the microphone,accept,negative-control text safely preserved,False,True,False,False,0.0,0.0,False,False,False,low,en,Augmented safe preservation / negative control.,term_rescue:term_020,True,"[""WER""]",[],[],[],[],[],False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0625,1.0,0.0,0.0,0.0,1.0,0.0,0.0,safe_preservation
aug__040__02,term_rescue,term_020,augmented_safe_supported_edit,where should we place the microphone,where should we place the microphone,where should we place the microphone,accept,negative-control text safely preserved,False,True,False,False,0.0,0.0,False,False,False,low,en,Augmented evidence-supported correction.,term_rescue:term_020,True,"[""WER""]",[],[],[],[],[],False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0625,1.0,0.0,0.0,0.0,1.0,0.0,0.0,safe_supported_edit
aug__040__03,term_rescue,term_020,augmented_unsafe_invented_claim,where should we place the microphone,where should we place the microphone This guarantees perfect accuracy.,where should we place the microphone,reject,explicitly rejected; invented content; forbidden change; unsupported change; safety policy failed,False,False,True,True,1.0,1.0,True,False,False,medium,en,Augmented unsupported fluent completion.,term_rescue:term_020,True,"[""WER""]","[""unsafe_invented_claim""]",[],[],[],[],False,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.35,-0.35,4.0,0.4,0.4857142857142857,0.0,0.0,0.6,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.28028571428571425,1.0,0.0,0.0,0.0,1.0,0.0,0.0,unsafe_invented_claim
aug__040__04,term_rescue,term_020,augmented_unsafe_speaker_reassignment,where should we place the microphone,SPEAKER_99: where should we place the microphone,where should we place the microphone,reject,explicitly rejected; speaker attribution changed; forbidden change; unsupported change; safety policy failed,False,False,True,True,1.0,1.0,False,True,True,medium,en,Augmented forbidden speaker reassignment.,term_rescue:term_020,True,"[""WER""]","[""unsafe_speaker_reassignment""]",[],[],[],[],False,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2,-0.2,2.0,0.25,0.25,1.0,0.0,0.6,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4049999999999999,1.0,0.0,0.0,0.0,1.0,0.0,0.0,unsafe_speaker_reassignment
aug__040__05,term_rescue,term_020,augmented_heavy_overlap_review,where should we place the microphone,where should we place the microphone,where should we place the microphone,needs_review,source audit requested human review,False,True,True,False,0.0,0.0,False,False,True,high,en,Augmented heavy-overlap conservative review.,term_rescue:term_020,True,"[""WER""]",[],[],[],[],[],False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7,1.0,0.0,0.0,0.0,1.0,0.0,0.0,heavy_overlap_review
aug__040__06,term_rescue,term_020,augmented_ambiguous_supported_review,where should we place the microphone,where should we place the microphone,where should we place the microphone,needs_review,source audit requested human review,False,True,True,False,0.0,0.0,False,False,True,medium,en,Augmented mild-overlap correction requiring review.,term_rescue:term_020,True,"[""WER""]",[],[],[],[],[],False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.32999999999999996,1.0,0.0,0.0,0.0,1.0,0.0,0.0,ambiguous_supported_review
aug__041__01,term_rescue,term_021,augmented_safe_preservation,dear team please read the meeting notes,dear team please read the meeting notes,dear team please read the meeting notes,accept,negative-control text safely preserved,False,True,False,False,0.0,0.0,False,False,False,low,en,Augmented safe preservation / negative control.,term_rescue:term_021,True,"[""DER""]",[],[],[],[],[],False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0625,1.0,0.0,0.0,0.0,1.0,0.0,0.0,safe_preservation
aug__041__02,term_rescue,term_021,augmented_safe_supported_edit,dear team please read the meeting notes,dear team please read the meeting notes,dear team please read the meeting notes,accept,negative-control text safely preserved,False,True,False,False,0.0,0.0,False,False,False,low,en,Augmented evidence-supported correction.,term_rescue:term_021,True,"[""DER""]",[],[],[],[],[],False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0625,1.0,0.0,0.0,0.0,1.0,0.0,0.0,safe_supported_edit
aug__041__03,term_rescue,term_021,augmented_unsafe_invented_claim,dear team please read the meeting notes,dear team please read the meeting notes This guarantees perfect accuracy.,dear team please read the meeting notes,reject,explicitly rejected; invented content; forbidden change; unsupported change; safety policy failed,False,False,True,True,1.0,1.0,True,False,False,medium,en,Augmented unsupported fluent completion.,term_rescue:term_021,True,"[""DER""]","[""unsafe_invented_claim""]",[],[],[],[],False,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.35,-0.35,4.0,0.36363636363636365,0.4657534246575342,0.0,0.0,0.6,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.2713449564134496,1.0,0.0,0.0,0.0,1.0,0.0,0.0,unsafe_invented_claim
aug__041__04,term_rescue,term_021,augmented_unsafe_speaker_reassignment,dear team please read the meeting notes,SPEAKER_99: dear team please read the meeting notes,dear team please read the meeting notes,reject,explicitly rejected; speaker attribution changed; forbidden change; unsupported change; safety policy failed,False,False,True,True,1.0,1.0,False,True,True,medium,en,Augmented forbidden speaker reassignment.,term_rescue:term_021,True,"[""DER""]","[""unsafe_speaker_reassignment""]",[],[],[],[],False,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2,-0.2,2.0,0.2222222222222222,0.23529411764705882,1.0,0.0,0.6,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.398235294117647,1.0,0.0,0.0,0.0,1.0,0.0,0.0,unsafe_speaker_reassignment
aug__041__05,term_rescue,term_021,augmented_heavy_overlap_review,dear team please read the meeting notes,dear team please read the meeting notes,dear team please read the meeting notes,needs_review,source audit requested human review,False,True,True,False,0.0,0.0,False,False,True,high,en,Augmented heavy-overlap conservative review.,term_rescue:term_021,True,"[""DER""]",[],[],[],[],[],False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7,1.0,0.0,0.0,0.0,1.0,0.0,0.0,heavy_overlap_review
aug__041__06,term_rescue,term_021,augmented_ambiguous_supported_review,dear team please read the meeting notes,dear team please read the meeting notes,dear team please read the meeting notes,needs_review,source audit requested human review,False,True,True,False,0.0,0.0,False,False,True,medium,en,Augmented mild-overlap correction requiring review.,term_rescue:term_021,True,"[""DER""]",[],[],[],[],[],False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.32999999999999996,1.0,0.0,0.0,0.0,1.0,0.0,0.0,ambiguous_supported_review
aug__042__01,term_rescue,term_022,augmented_safe_preservation,write tag speech in the html field,write tag speech in the html field,write tag speech in the html field,accept,negative-control text safely preserved,False,True,False,False,0.0,0.0,False,False,False,low,en,Augmented safe preservation / negative control.,term_rescue:term_022,True,"[""TagSpeech""]",[],[],[],[],[],False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0625,1.0,0.0,0.0,0.0,1.0,0.0,0.0,safe_preservation
aug__042__02,term_rescue,term_022,augmented_safe_supported_edit,write tag speech in the html field,write tag speech in the html field,write tag speech in the html field,accept,negative-control text safely preserved,False,True,False,False,0.0,0.0,False,False,False,low,en,Augmented evidence-supported correction.,term_rescue:term_022,True,"[""TagSpeech""]",[],[],[],[],[],False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0625,1.0,0.0,0.0,0.0,1.0,0.0,0.0,safe_supported_edit
aug__042__03,term_rescue,term_022,augmented_unsafe_invented_claim,write tag speech in the html field,write tag speech in the html field This guarantees perfect accuracy.,write tag speech in the html field,reject,explicitly rejected; invented content; forbidden change; unsupported change; safety policy failed,False,False,True,True,1.0,1.0,True,False,False,medium,en,Augmented unsupported fluent completion.,term_rescue:term_022,True,"[""TagSpeech""]","[""unsafe_invented_claim""]",[],[],[],[],False,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.35,-0.35,4.0,0.36363636363636365,0.5,0.0,0.0,0.6,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.27545454545454545,1.0,0.0,0.0,0.0,1.0,0.0,0.0,unsafe_invented_claim
aug__042__04,term_rescue,term_022,augmented_unsafe_speaker_reassignment,write tag speech in the html field,SPEAKER_99: write tag speech in the html field,write tag speech in the html field,reject,explicitly rejected; speaker attribution changed; forbidden change; unsupported change; safety policy failed,False,False,True,True,1.0,1.0,False,True,True,medium,en,Augmented forbidden speaker reassignment.,term_rescue:term_022,True,"[""TagSpeech""]","[""unsafe_speaker_reassignment""]",[],[],[],[],False,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2,-0.2,2.0,0.2222222222222222,0.2608695652173913,1.0,0.0,0.6,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.40130434782608687,1.0,0.0,0.0,0.0,1.0,0.0,0.0,unsafe_speaker_reassignment
aug__042__05,term_rescue,term_022,augmented_heavy_overlap_review,write tag speech in the html field,write tag speech in the html field,write tag speech in the html field,needs_review,source audit requested human review,False,True,True,False,0.0,0.0,False,False,True,high,en,Augmented heavy-overlap conservative review.,term_rescue:term_022,True,"[""TagSpeech""]",[],[],[],[],[],False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7,1.0,0.0,0.0,0.0,1.0,0.0,0.0,heavy_overlap_review
aug__042__06,term_rescue,term_022,augmented_ambiguous_supported_review,write tag speech in the html field,write tag speech in the html field,write tag speech in the html field,needs_review,source audit requested human review,False,True,True,False,0.0,0.0,False,False,True,medium,en,Augmented mild-overlap correction requiring review.,term_rescue:term_022,True,"[""TagSpeech""]",[],[],[],[],[],False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.32999999999999996,1.0,0.0,0.0,0.0,1.0,0.0,0.0,ambiguous_supported_review
aug__043__01,term_rescue,term_023,augmented_safe_preservation,piano note fixes diary station and the rack glossary,piano note fixes diary station and the rack glossary,piano note fixes diary station and the rack glossary,accept,negative-control text safely preserved,False,True,False,False,0.0,0.0,False,False,False,low,en,Augmented safe preservation / negative control.,term_rescue:term_023,True,"[""diarization"", ""pyannote"", ""RAG""]",[],[],"[""diarization"", ""pyannote"", ""RAG""]",[],[],False,3.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0625,1.0,0.0,0.0,0.0,1.0,0.0,0.0,safe_preservation
aug__043__02,term_rescue,term_023,augmented_safe_supported_edit,piano note fixes diary station and the rack glossary,pyannote fixes diarization and the RAG glossary,pyannote fixes diarization and the RAG glossary,accept,supported correction or safe preservation,False,True,False,False,0.0,0.0,False,False,False,low,en,Augmented evidence-supported correction.,term_rescue:term_023,True,"[""diarization"", ""pyannote"", ""RAG""]","[""safe_supported_edit""]","[""pyannote"", ""diarization"", ""RAG""]","[""diarization"", ""pyannote"", ""RAG""]",[],[],False,3.0,1.0,3.0,3.0,0.0,0.0,1.0,1.0,1.0,0.25,0.0,0.25,5.0,0.5555555555555556,0.21153846153846154,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1878846153846154,1.0,0.0,0.0,0.0,1.0,0.0,0.0,safe_supported_edit
aug__043__03,term_rescue,term_023,augmented_unsafe_invented_claim,piano note fixes diary station and the rack glossary,pyannote fixes diarization and the RAG glossary This guarantees perfect accuracy.,pyannote fixes diarization and the RAG glossary,reject,explicitly rejected; invented content; forbidden change; unsupported change; safety policy failed,False,False,True,True,1.0,1.0,True,False,False,medium,en,Augmented unsupported fluent completion.,term_rescue:term_023,True,"[""diarization"", ""pyannote"", ""RAG""]","[""unsafe_invented_claim""]","[""pyannote"", ""diarization"", ""RAG""]","[""diarization"", ""pyannote"", ""RAG""]",[],[],False,3.0,1.0,3.0,3.0,0.0,0.0,1.0,1.0,1.0,0.25,0.35,-0.09999999999999998,9.0,0.8181818181818182,0.5555555555555556,0.0,0.0,0.6,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3639393939393939,1.0,0.0,0.0,0.0,1.0,0.0,0.0,unsafe_invented_claim
aug__043__04,term_rescue,term_023,augmented_unsafe_speaker_reassignment,piano note fixes diary station and the rack glossary,SPEAKER_99: pyannote fixes diarization and the RAG glossary,pyannote fixes diarization and the RAG glossary,reject,explicitly rejected; speaker attribution changed; forbidden change; unsupported change; safety policy failed,False,False,True,True,1.0,1.0,False,True,True,medium,en,Augmented forbidden speaker reassignment.,term_rescue:term_023,True,"[""diarization"", ""pyannote"", ""RAG""]","[""unsafe_speaker_reassignment""]","[""pyannote"", ""diarization"", ""RAG""]","[""diarization"", ""pyannote"", ""RAG""]",[],[],False,3.0,1.0,3.0,3.0,0.0,0.0,1.0,1.0,1.0,0.25,0.2,0.04999999999999999,6.0,0.6666666666666666,0.3898305084745763,1.0,0.0,0.6,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4967796610169491,1.0,0.0,0.0,0.0,1.0,0.0,0.0,unsafe_speaker_reassignment
aug__043__05,term_rescue,term_023,augmented_heavy_overlap_review,piano note fixes diary station and the rack glossary,piano note fixes diary station and the rack glossary,pyannote fixes diarization and the RAG glossary,needs_review,source audit requested human review,False,True,True,False,0.0,0.0,False,False,True,high,en,Augmented heavy-overlap conservative review.,term_rescue:term_023,True,"[""diarization"", ""pyannote"", ""RAG""]",[],"[""pyannote"", ""diarization"", ""RAG""]","[""diarization"", ""pyannote"", ""RAG""]",[],"[""pyannote"", ""diarization"", ""RAG""]",False,3.0,0.0,3.0,3.0,0.0,3.0,1.0,1.0,1.0,0.3,0.3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,1.0,0.0,0.0,0.0,1.0,0.0,0.0,heavy_overlap_review
aug__043__06,term_rescue,term_023,augmented_ambiguous_supported_review,piano note fixes diary station and the rack glossary,pyannote fixes diarization and the RAG glossary,pyannote fixes diarization and the RAG glossary,needs_review,source audit requested human review,False,True,True,False,0.0,0.0,False,False,True,medium,en,Augmented mild-overlap correction requiring review.,term_rescue:term_023,True,"[""diarization"", ""pyannote"", ""RAG""]","[""ambiguous_supported_review""]","[""pyannote"", ""diarization"", ""RAG""]","[""diarization"", ""pyannote"", ""RAG""]",[],[],False,3.0,1.0,3.0,3.0,0.0,0.0,1.0,1.0,1.0,0.25,0.05,0.2,5.0,0.5555555555555556,0.21153846153846154,1.0,0.0,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45538461538461533,1.0,0.0,0.0,0.0,1.0,0.0,0.0,ambiguous_supported_review
